Kline open time,Open price,High price,Low price,Close price,Volume,Kline close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1585872000000,141.29,146.78,137.68,141.23,1307374.677,1585958399999,186309257.94885,325138,671239.958,95689844.14259,0
1585958400000,141.20,146.14,138.79,144.02,977437.997,1586044799999,139027717.81503,223233,511826.278,72853225.71105,0
1586044800000,143.97,145.52,140.60,142.59,780295.149,1586131199999,111570542.90690,172991,393417.598,56270667.09811,0
1586131200000,142.59,171.99,142.51,171.15,2847455.204,1586217599999,449513671.57668,562880,1534227.044,241848317.04149,0
1586217600000,171.15,176.16,162.13,164.55,3033756.235,1586303999999,517045468.00622,701681,1541973.395,262923147.41045,0
1586304000000,164.56,174.59,163.55,173.19,1871521.554,1586390399999,317822104.24189,458894,943895.429,160396947.23593,0
1586390400000,173.18,173.44,164.89,169.46,1307817.881,1586476799999,222508469.51894,331023,641936.449,109296225.42885,0
1586476800000,169.48,170.10,152.00,157.69,2238955.865,1586563199999,356355836.18656,494548,1101861.291,175345964.38678,0
1586563200000,157.69,161.25,153.78,158.19,1157138.069,1586649599999,182597930.42972,276994,599473.392,94634227.12109,0
1586649600000,158.21,164.90,154.85,158.72,1402479.422,1586735999999,224914825.57336,277592,741177.241,118849123.73573,0
1586736000000,158.69,159.08,149.55,156.37,1787879.914,1586822399999,275149048.62074,405320,903569.150,139139156.31190,0
1586822400000,156.38,161.83,155.07,158.43,1342786.247,1586908799999,212907622.90640,297080,690112.758,109426592.18924,0
1586908800000,158.42,161.32,151.90,152.64,1352926.571,1586995199999,212884736.06398,292804,688291.692,108429536.28274,0
1586995200000,152.64,174.92,148.07,172.27,3073088.701,1587081599999,509884815.63486,630949,1667614.256,276876716.62637,0
1587081600000,172.31,174.88,168.21,170.56,1341267.776,1587167999999,228893903.77257,308154,662022.853,113010549.14014,0
1587168000000,170.56,189.68,170.28,187.48,2159964.294,1587254399999,389663555.13636,437965,1144658.728,206421142.12535,0
1587254400000,187.52,188.30,176.27,179.97,2326412.534,1587340799999,423672004.55212,427548,1108607.873,201950327.52453,0
1587340800000,179.96,186.47,166.60,170.19,3452651.911,1587427199999,611827298.66674,671337,1676777.403,297378937.01590,0
1587427200000,170.19,174.63,167.92,170.66,2195445.346,1587513599999,375960392.81830,464362,1103539.252,189053487.58971,0
