date,Open price,High price,Low price,Close price,Volume,Number of trades,Taker buy base asset volume
2022-07-05 05:00:00 PM,19539.30,19788.00,19532.40,19691.90,29541.661,231745,15437.455
2022-07-05 06:00:00 PM,19691.90,20129.70,19660.10,20107.10,50566.126,334523,29770.666
2022-07-05 07:00:00 PM,20107.10,20525.40,20045.70,20392.80,73372.631,503427,39077.776
2022-07-05 08:00:00 PM,20392.90,20749.20,20349.70,20455.90,65116.232,457434,34631.884
2022-07-05 09:00:00 PM,20455.80,20494.10,20164.10,20367.00,44075.853,347308,21265.628
2022-07-05 10:00:00 PM,20367.10,20438.00,20242.00,20431.20,21520.996,193487,11132.141
2022-07-05 11:00:00 PM,20431.20,20431.80,20102.00,20170.00,26611.163,213679,11947.355
2022-07-06 12:00:00 AM,20170.10,20396.70,20100.20,20254.40,30021.608,215531,16088.323
2022-07-06 01:00:00 AM,20254.30,20310.30,19822.00,19870.10,41110.780,277197,18345.357
2022-07-06 02:00:00 AM,19870.10,19975.20,19780.00,19855.20,20797.019,179535,10388.368
2022-07-06 03:00:00 AM,19855.20,19965.00,19753.00,19940.40,23766.227,181714,12786.944
2022-07-06 04:00:00 AM,19940.40,20316.30,19883.40,20091.00,49978.142,329797,26438.142
2022-07-06 05:00:00 AM,20090.20,20191.20,19900.00,20040.90,29822.205,232605,15110.871
2022-07-06 06:00:00 AM,20041.50,20097.70,19850.00,20084.40,25300.375,209946,13216.621
2022-07-06 07:00:00 AM,20084.30,20241.00,20071.80,20150.90,27122.729,223272,14168.685
2022-07-06 08:00:00 AM,20151.00,20295.00,20075.00,20173.20,28458.337,218686,14692.865
2022-07-06 09:00:00 AM,20173.30,20279.40,20108.00,20192.30,19873.248,170201,10124.449
2022-07-06 10:00:00 AM,20192.20,20218.80,20033.80,20125.00,27224.650,211484,12722.440
2022-07-06 11:00:00 AM,20125.00,20149.00,20038.00,20098.70,17193.972,159473,9124.425
2022-07-06 12:00:00 PM,20098.70,20180.50,19950.00,20143.90,34608.500,270465,17966.138
2022-07-06 01:00:00 PM,20143.90,20372.10,20028.90,20219.90,52007.674,375259,26636.754
2022-07-06 02:00:00 PM,20219.90,20284.40,20089.30,20188.50,30706.231,241776,15442.240
2022-07-06 03:00:00 PM,20188.50,20196.60,20050.70,20140.10,18245.191,168461,9002.409
2022-07-06 04:00:00 PM,20140.10,20325.00,20125.30,20291.90,23528.531,179789,12841.001
2022-07-06 05:00:00 PM,20291.90,20388.00,20224.40,20256.10,22597.310,170651,11240.765
2022-07-06 06:00:00 PM,20256.20,20441.00,20172.00,20373.80,54871.659,345339,28829.828
2022-07-06 07:00:00 PM,20373.90,20477.00,20267.10,20319.80,24021.059,194143,11946.436
2022-07-06 08:00:00 PM,20319.80,20439.30,20259.20,20390.00,18432.954,142511,10350.512
2022-07-06 09:00:00 PM,20390.00,20424.20,20300.00,20343.60,10608.717,104232,5106.414
2022-07-06 10:00:00 PM,20343.60,20609.80,20333.60,20506.20,29270.787,234604,16028.319
2022-07-06 11:00:00 PM,20506.10,20667.60,20482.00,20554.10,22508.553,191698,11576.307
2022-07-07 12:00:00 AM,20554.20,20588.00,20467.20,20523.40,14644.990,133929,6827.290
2022-07-07 01:00:00 AM,20523.30,20559.80,20457.00,20503.90,11742.398,113766,6015.533
2022-07-07 02:00:00 AM,20503.90,20537.70,20373.60,20413.00,16292.354,140448,7747.803
2022-07-07 03:00:00 AM,20413.00,20487.00,20385.00,20474.00,9551.060,93911,5352.607
2022-07-07 04:00:00 AM,20474.00,20487.50,20347.60,20411.30,13424.160,107814,6253.829
2022-07-07 05:00:00 AM,20411.40,20438.50,20244.90,20295.70,15884.711,126261,7108.699
2022-07-07 06:00:00 AM,20295.60,20365.50,20272.00,20332.10,13670.629,108726,7214.560
2022-07-07 07:00:00 AM,20332.20,20472.50,20322.70,20432.80,16831.520,137478,10068.232
2022-07-07 08:00:00 AM,20432.80,20559.00,20384.50,20514.30,20566.758,166592,11153.668
2022-07-07 09:00:00 AM,20514.00,20619.10,20457.20,20552.00,23180.587,188337,12157.339
2022-07-07 10:00:00 AM,20552.00,20579.00,20450.00,20492.90,16430.944,129708,7339.820
2022-07-07 11:00:00 AM,20492.90,20510.80,20425.00,20504.30,14598.169,119786,7619.932
2022-07-07 12:00:00 PM,20504.30,20508.60,20376.70,20422.20,18925.563,153271,9362.492
2022-07-07 01:00:00 PM,20422.20,20548.80,20367.90,20532.50,26329.055,199501,13755.057
2022-07-07 02:00:00 PM,20532.60,20967.20,20492.30,20908.70,82964.537,555613,45650.363
2022-07-07 03:00:00 PM,20908.70,21050.00,20822.00,20881.90,43174.469,323780,22788.396
2022-07-07 04:00:00 PM,20882.00,21199.10,20855.30,21085.00,49059.567,351375,27724.393
2022-07-07 05:00:00 PM,21084.90,21097.10,20816.20,20899.60,33907.717,243739,14962.255
2022-07-07 06:00:00 PM,20899.60,21394.50,20882.50,21343.10,60778.665,410071,32931.535
2022-07-07 07:00:00 PM,21343.70,21830.00,21306.60,21797.80,86503.742,570885,48032.140
2022-07-07 08:00:00 PM,21797.90,21821.10,21515.00,21612.50,51675.127,344961,25722.202
2022-07-07 09:00:00 PM,21612.60,21724.20,21552.00,21655.70,20815.183,183734,10224.294
2022-07-07 10:00:00 PM,21655.80,21750.00,21577.00,21617.70,21303.736,193466,10859.416
2022-07-07 11:00:00 PM,21617.70,21715.20,21557.10,21613.40,17585.975,149112,9066.324
2022-07-08 12:00:00 AM,21614.50,21734.30,21570.40,21710.10,19305.219,162361,10249.171
2022-07-08 01:00:00 AM,21710.00,22579.90,21626.40,22133.00,78612.342,487838,46046.213
2022-07-08 02:00:00 AM,22133.10,22158.70,21867.00,21984.00,31866.969,237629,14625.493
2022-07-08 03:00:00 AM,21983.90,22127.00,21930.00,22119.70,18976.274,151918,10181.395
2022-07-08 04:00:00 AM,22119.70,22243.70,21955.60,21976.30,27458.274,201968,12649.975
2022-07-08 05:00:00 AM,21976.30,22060.00,21724.50,21836.20,30801.022,215175,14554.719
2022-07-08 06:00:00 AM,21836.30,21865.50,21756.70,21823.00,20345.784,165580,10334.920
2022-07-08 07:00:00 AM,21822.90,21849.60,21707.00,21791.30,17345.101,143669,8299.058
2022-07-08 08:00:00 AM,21791.30,21814.10,21421.00,21431.50,38953.664,266153,16920.716
2022-07-08 09:00:00 AM,21431.60,21579.80,21309.00,21564.80,52420.934,356821,28275.200
2022-07-08 10:00:00 AM,21564.80,21742.10,21485.40,21529.90,34562.184,252919,17577.452
2022-07-08 11:00:00 AM,21530.00,21669.40,21451.00,21577.70,26143.176,187410,12620.965
2022-07-08 12:00:00 PM,21577.80,21712.00,21175.20,21371.30,65669.847,448113,31883.209
2022-07-08 01:00:00 PM,21371.30,21478.50,21200.00,21264.70,42545.448,326455,21049.495
2022-07-08 02:00:00 PM,21264.70,21850.00,21187.20,21754.90,70112.689,497778,38173.082
2022-07-08 03:00:00 PM,21755.00,22127.70,21690.00,21947.30,75802.866,590009,39170.713
2022-07-08 04:00:00 PM,21947.40,21961.60,21515.00,21682.90,51618.510,381349,24177.512
2022-07-08 05:00:00 PM,21682.90,21832.80,21620.00,21748.90,28067.240,235068,14320.608
2022-07-08 06:00:00 PM,21748.90,21880.00,21650.00,21727.60,22325.973,201977,10512.404
2022-07-08 07:00:00 PM,21727.50,21873.80,21652.20,21805.60,20353.853,185614,10597.974
2022-07-08 08:00:00 PM,21805.50,22048.00,21762.20,21850.20,20368.785,193715,11429.019
2022-07-08 09:00:00 PM,21850.90,22013.50,21679.00,21695.90,18980.235,190673,9142.768
2022-07-08 10:00:00 PM,21694.90,21840.70,21675.50,21769.50,12895.501,138942,7018.288
2022-07-08 11:00:00 PM,21769.60,21960.50,21568.00,21587.90,22612.605,188308,10958.673
2022-07-09 12:00:00 AM,21587.80,21687.30,21417.30,21538.30,33431.908,267919,16451.738
2022-07-09 01:00:00 AM,21538.30,21590.50,21400.00,21502.60,17243.144,167723,9000.233
2022-07-09 02:00:00 AM,21502.60,21630.00,21490.70,21580.40,11166.143,114401,6007.889
2022-07-09 03:00:00 AM,21580.30,21620.00,21460.40,21605.90,11499.811,118594,5872.887
2022-07-09 04:00:00 AM,21606.00,21629.50,21504.30,21544.80,10911.123,101309,5191.948
2022-07-09 05:00:00 AM,21544.90,21604.90,21477.40,21511.60,11260.188,101264,5015.643
2022-07-09 06:00:00 AM,21511.60,21569.00,21485.10,21550.70,9418.720,87633,4925.268
2022-07-09 07:00:00 AM,21550.70,21740.40,21545.50,21644.70,23014.211,174325,12721.117
2022-07-09 08:00:00 AM,21644.70,21727.10,21588.30,21715.90,12641.005,115831,6768.571
2022-07-09 09:00:00 AM,21715.80,21718.40,21593.30,21647.70,11987.316,106685,5842.200
2022-07-09 10:00:00 AM,21647.70,21742.70,21618.20,21725.50,12081.837,116932,6139.975
2022-07-09 11:00:00 AM,21725.40,21785.00,21309.60,21437.40,29763.638,220504,13100.805
2022-07-09 12:00:00 PM,21437.40,21548.70,21373.20,21505.10,23228.558,203311,11615.627
2022-07-09 01:00:00 PM,21505.00,21619.40,21490.80,21553.40,17608.558,143615,9170.231
2022-07-09 02:00:00 PM,21553.50,21721.70,21527.60,21585.10,20462.730,173806,10723.177
2022-07-09 03:00:00 PM,21585.10,21639.80,21524.50,21538.70,10325.836,106360,4628.800
2022-07-09 04:00:00 PM,21538.60,21717.00,21523.20,21683.50,12014.290,115699,6964.778
2022-07-09 05:00:00 PM,21683.50,22000.00,21660.00,21872.40,32426.720,247966,17532.015
2022-07-09 06:00:00 PM,21872.50,21908.00,21729.00,21744.00,18675.045,154281,8458.857
2022-07-09 07:00:00 PM,21744.00,21765.50,21503.10,21613.30,23705.414,181028,11479.033
2022-07-09 08:00:00 PM,21613.20,21694.40,21570.00,21671.10,8545.145,87579,4543.488
2022-07-09 09:00:00 PM,21671.10,21746.00,21625.10,21697.80,9682.507,97271,5036.062
2022-07-09 10:00:00 PM,21697.80,21746.40,21586.80,21622.30,11663.304,115140,5313.159
2022-07-09 11:00:00 PM,21622.30,21639.90,21530.00,21580.00,10615.215,106272,4922.832
2022-07-10 12:00:00 AM,21580.00,21594.20,21360.00,21366.60,19778.512,174918,9041.096
2022-07-10 01:00:00 AM,21366.70,21487.90,21330.30,21407.50,16102.491,141693,8004.320
2022-07-10 02:00:00 AM,21407.50,21489.00,21095.40,21300.60,34944.444,259761,15972.628
2022-07-10 03:00:00 AM,21300.50,21338.00,21222.00,21288.60,11519.224,114596,5651.064
2022-07-10 04:00:00 AM,21288.60,21304.00,21152.80,21268.30,18149.125,153313,8922.970
2022-07-10 05:00:00 AM,21268.30,21365.60,21261.60,21350.00,12804.178,101539,6841.511
2022-07-10 06:00:00 AM,21350.00,21352.30,21220.00,21290.90,10674.280,99050,4951.470
2022-07-10 07:00:00 AM,21290.90,21355.00,21239.20,21329.90,9573.354,94775,5265.682
2022-07-10 08:00:00 AM,21329.90,21433.30,21246.40,21318.00,15042.977,135329,7532.175
2022-07-10 09:00:00 AM,21318.10,21359.10,21280.00,21317.90,8203.647,83923,4159.834
2022-07-10 10:00:00 AM,21317.90,21345.00,21212.00,21269.50,10695.960,103480,4855.910
2022-07-10 11:00:00 AM,21269.50,21300.00,21161.60,21296.10,18152.667,155828,9001.081
2022-07-10 12:00:00 PM,21294.60,21339.80,21261.00,21301.60,11763.418,103589,5718.207
2022-07-10 01:00:00 PM,21301.60,21305.00,20917.70,21075.30,38625.330,268622,17435.867
2022-07-10 02:00:00 PM,21075.40,21076.30,20808.20,20856.10,41991.758,324114,18863.039
2022-07-10 03:00:00 PM,20856.20,20973.00,20835.00,20892.50,21387.062,192269,10465.340
2022-07-10 04:00:00 PM,20892.50,21046.60,20600.00,20923.00,52050.846,357709,25583.197
2022-07-10 05:00:00 PM,20923.00,20945.20,20870.50,20892.50,11488.017,120030,5255.791
2022-07-10 06:00:00 PM,20892.60,20904.40,20742.70,20838.00,14702.090,128535,7150.545
2022-07-10 07:00:00 PM,20838.00,20924.30,20716.40,20913.10,12394.968,122625,6719.100
2022-07-10 08:00:00 PM,20913.00,20998.10,20822.30,20975.00,14173.715,136395,7167.167
2022-07-10 09:00:00 PM,20975.00,21170.00,20953.80,21028.70,24671.547,202201,12297.889
2022-07-10 10:00:00 PM,21028.70,21028.70,20670.70,20830.00,28736.204,253225,13719.733
2022-07-10 11:00:00 PM,20830.10,20874.70,20754.00,20853.80,10550.725,118621,5287.857
2022-07-11 12:00:00 AM,20853.80,20853.90,20666.00,20804.10,21270.954,193485,10911.383
2022-07-11 01:00:00 AM,20804.10,20807.00,20504.00,20545.10,27121.742,233452,12410.960
2022-07-11 02:00:00 AM,20545.10,20589.90,20449.30,20543.60,24306.898,197130,11367.249
2022-07-11 03:00:00 AM,20543.70,20663.10,20480.00,20540.00,21010.947,183625,11263.248
2022-07-11 04:00:00 AM,20540.00,20597.90,20401.70,20522.00,19150.579,174681,8731.061
2022-07-11 05:00:00 AM,20522.00,20566.20,20457.40,20498.10,12904.511,129720,6291.844
2022-07-11 06:00:00 AM,20498.00,20515.80,20345.80,20390.00,25478.953,212172,11335.407
2022-07-11 07:00:00 AM,20390.10,20470.50,20376.00,20429.30,13001.761,126660,7100.854
2022-07-11 08:00:00 AM,20429.30,20552.40,20405.80,20522.60,20037.128,158944,11220.453
2022-07-11 09:00:00 AM,20522.50,20623.60,20488.30,20542.90,20360.700,166216,9766.505
2022-07-11 10:00:00 AM,20542.90,20625.00,20501.00,20522.40,13667.475,132008,6736.433
2022-07-11 11:00:00 AM,20522.40,20575.70,20416.00,20465.00,15911.309,152129,7101.726
2022-07-11 12:00:00 PM,20465.10,20615.00,20407.00,20580.90,20817.918,177840,11793.014
2022-07-11 01:00:00 PM,20581.00,20778.10,20260.00,20367.10,62827.011,422695,30366.808
2022-07-11 02:00:00 PM,20367.00,20485.00,20276.50,20379.40,33860.000,275348,17066.690
2022-07-11 03:00:00 PM,20379.50,20457.90,20350.00,20430.10,14848.674,148931,7787.001
2022-07-11 04:00:00 PM,20430.20,20512.60,20384.00,20410.60,18386.295,148807,9074.377
2022-07-11 05:00:00 PM,20410.50,20654.60,20406.00,20606.00,24266.524,199393,14098.812
2022-07-11 06:00:00 PM,20605.90,20733.80,20545.40,20561.10,18160.277,160405,9252.843
2022-07-11 07:00:00 PM,20561.10,20580.80,20413.00,20499.80,21046.243,180029,9811.539
2022-07-11 08:00:00 PM,20499.90,20550.00,20376.80,20424.60,11785.010,121240,5478.721
2022-07-11 09:00:00 PM,20424.60,20429.00,20133.50,20230.30,22062.197,196814,9594.042
2022-07-11 10:00:00 PM,20230.30,20232.20,19954.70,19998.30,46322.580,366163,22313.549
2022-07-11 11:00:00 PM,19998.30,20048.00,19870.00,19954.30,32640.301,264395,16252.524
2022-07-12 12:00:00 AM,19954.30,19994.80,19780.00,19805.10,33715.616,275015,15759.863
2022-07-12 01:00:00 AM,19805.10,19947.60,19796.00,19883.00,19639.629,169390,10515.387
2022-07-12 02:00:00 AM,19883.00,19976.60,19875.90,19961.10,11223.395,115618,5962.112
2022-07-12 03:00:00 AM,19961.00,19961.10,19866.00,19934.30,10768.300,113196,5267.643
2022-07-12 04:00:00 AM,19934.20,20028.90,19920.90,19995.70,13923.966,118215,8035.291
2022-07-12 05:00:00 AM,19995.70,20048.90,19937.20,19944.70,12916.853,125367,5908.640
2022-07-12 06:00:00 AM,19944.80,19944.80,19790.00,19837.40,29049.553,216087,13528.668
2022-07-12 07:00:00 AM,19837.50,19860.60,19618.20,19722.90,50101.698,347166,24170.034
2022-07-12 08:00:00 AM,19722.90,19813.10,19659.20,19765.10,23124.007,182474,12142.416
2022-07-12 09:00:00 AM,19765.10,19795.20,19552.40,19597.60,31486.389,236398,14637.929
2022-07-12 10:00:00 AM,19597.70,19713.90,19578.00,19609.90,21368.630,182029,11048.658
2022-07-12 11:00:00 AM,19609.90,19843.00,19591.00,19765.10,30288.925,226053,16201.274
2022-07-12 12:00:00 PM,19765.00,19959.40,19760.50,19862.00,31353.045,256939,16457.432
2022-07-12 01:00:00 PM,19861.90,19999.50,19755.10,19778.00,41145.239,312950,20405.953
2022-07-12 02:00:00 PM,19777.30,19931.40,19680.80,19907.50,35596.296,292623,19215.949
2022-07-12 03:00:00 PM,19907.50,19989.50,19848.00,19876.90,24580.661,216436,12254.761
2022-07-12 04:00:00 PM,19876.90,19993.00,19868.60,19893.00,20510.059,191220,10580.525
2022-07-12 05:00:00 PM,19892.90,19916.90,19812.00,19867.40,14728.187,148002,7261.406
2022-07-12 06:00:00 PM,19867.40,19876.80,19693.50,19723.10,18615.954,173189,8324.043
2022-07-12 07:00:00 PM,19723.10,19723.10,19252.50,19383.60,78566.141,549924,37277.877
2022-07-12 08:00:00 PM,19383.70,19544.30,19366.90,19449.50,27490.478,239231,14579.309
2022-07-12 09:00:00 PM,19449.50,19514.40,19335.00,19338.20,15227.933,150753,6825.170
2022-07-12 10:00:00 PM,19338.30,19468.80,19228.30,19368.90,25463.653,222649,12631.756
2022-07-12 11:00:00 PM,19368.00,19439.70,19245.00,19322.90,19676.116,182588,9949.049
2022-07-13 12:00:00 AM,19322.90,19437.10,19260.00,19417.20,21501.522,198225,11176.432
2022-07-13 01:00:00 AM,19417.10,19468.60,19368.90,19417.20,12622.920,130318,6188.700
2022-07-13 02:00:00 AM,19417.10,19540.00,19417.10,19497.90,14341.559,137732,7915.188
2022-07-13 03:00:00 AM,19497.90,19578.10,19450.10,19462.70,12656.079,118652,5846.327
2022-07-13 04:00:00 AM,19462.70,19514.30,19410.30,19471.00,11120.533,100282,5332.408
2022-07-13 05:00:00 AM,19471.00,19570.00,19435.00,19508.90,14412.584,122685,7837.925
2022-07-13 06:00:00 AM,19509.00,19550.00,19465.00,19537.40,10902.294,105034,5603.688
2022-07-13 07:00:00 AM,19537.50,19890.00,19482.40,19699.50,41532.766,287150,23352.954
2022-07-13 08:00:00 AM,19699.80,19928.00,19660.00,19842.40,41736.925,298568,22082.513
2022-07-13 09:00:00 AM,19842.40,19888.80,19758.70,19797.60,20217.251,178663,9628.419
2022-07-13 10:00:00 AM,19797.60,19806.30,19695.00,19778.70,18150.569,159774,9174.777
2022-07-13 11:00:00 AM,19778.70,19875.00,19747.00,19833.00,17914.715,164250,9361.898
2022-07-13 12:00:00 PM,19833.00,20150.00,18901.00,19153.40,190342.587,1097627,94120.202
2022-07-13 01:00:00 PM,19153.50,19347.60,18916.80,19282.40,97418.692,644466,50721.643
2022-07-13 02:00:00 PM,19282.30,19688.00,19183.30,19564.50,86312.505,549919,46375.727
2022-07-13 03:00:00 PM,19564.50,19690.00,19379.50,19445.10,51291.474,359207,24839.800
2022-07-13 04:00:00 PM,19445.10,19625.00,19228.10,19620.60,52397.382,374566,27091.191
2022-07-13 05:00:00 PM,19620.50,20106.60,19605.00,19875.30,79548.788,503917,42673.942
2022-07-13 06:00:00 PM,19875.30,19881.90,19664.00,19837.10,37314.061,273560,19015.567
2022-07-13 07:00:00 PM,19836.30,19853.80,19621.00,19644.70,21363.591,189152,9953.759
2022-07-13 08:00:00 PM,19644.70,19742.50,19575.50,19661.30,17769.533,150789,9240.488
2022-07-13 09:00:00 PM,19661.30,19944.00,19641.70,19911.40,22342.556,197546,12059.650
2022-07-13 10:00:00 PM,19911.30,20029.70,19814.40,19833.70,24775.656,211031,11889.873
2022-07-13 11:00:00 PM,19833.80,20401.60,19825.20,20220.10,57951.623,387079,30912.290
2022-07-14 12:00:00 AM,20220.10,20433.50,20153.30,20295.10,37567.058,295635,20106.912
2022-07-14 01:00:00 AM,20295.00,20436.60,20217.20,20267.90,24861.260,219800,12399.483
2022-07-14 02:00:00 AM,20267.90,20304.10,20172.70,20250.00,14621.048,151624,7422.431
2022-07-14 03:00:00 AM,20250.00,20369.60,20196.90,20215.30,17189.982,171714,8869.782
2022-07-14 04:00:00 AM,20215.30,20270.40,20051.00,20076.30,25056.132,207971,11870.508
2022-07-14 05:00:00 AM,20076.30,20217.20,20034.10,20106.90,19151.283,172600,9891.935
2022-07-14 06:00:00 AM,20106.80,20137.20,19894.00,20018.40,26953.837,230473,13368.787
2022-07-14 07:00:00 AM,20018.40,20041.90,19915.10,19981.30,16988.367,181890,8556.351
2022-07-14 08:00:00 AM,19981.30,20047.00,19731.20,19759.00,34177.240,277092,16124.381
2022-07-14 09:00:00 AM,19759.00,19827.00,19666.00,19810.40,29672.388,243091,15174.512
2022-07-14 10:00:00 AM,19810.40,19843.00,19719.30,19772.30,18535.955,176621,8979.696
2022-07-14 11:00:00 AM,19772.40,19796.50,19617.40,19728.00,27336.094,234578,13751.342
2022-07-14 12:00:00 PM,19728.10,19874.40,19600.00,19773.00,39296.782,307344,20672.864
2022-07-14 01:00:00 PM,19772.20,19813.60,19633.00,19755.00,36350.433,297011,18216.110
2022-07-14 02:00:00 PM,19755.10,19940.00,19662.70,19884.90,37063.819,301264,19465.843
2022-07-14 03:00:00 PM,19884.90,20463.30,19882.40,20379.30,99954.782,674887,53731.651
2022-07-14 04:00:00 PM,20379.40,20473.20,20130.00,20213.30,56988.787,423927,27362.950
2022-07-14 05:00:00 PM,20213.40,20777.00,20182.40,20723.20,72942.384,535009,41193.193
2022-07-14 06:00:00 PM,20723.20,20776.40,20616.70,20685.00,29145.574,268821,14750.912
2022-07-14 07:00:00 PM,20685.00,20900.00,20572.40,20602.90,36403.752,306338,18663.703
2022-07-14 08:00:00 PM,20603.00,20700.00,20517.70,20672.50,23244.008,215363,12135.144
2022-07-14 09:00:00 PM,20672.50,20713.20,20425.60,20471.00,17334.693,171257,7979.313
2022-07-14 10:00:00 PM,20471.00,20560.70,20438.30,20495.30,13579.726,136641,7804.296
2022-07-14 11:00:00 PM,20495.30,20592.00,20460.50,20578.60,11574.146,120489,6427.360
2022-07-15 12:00:00 AM,20578.60,20593.30,20364.30,20388.60,18803.815,172998,8059.793
2022-07-15 01:00:00 AM,20389.10,20649.00,20372.10,20620.10,16594.644,148790,9945.879
2022-07-15 02:00:00 AM,20620.00,20825.00,20430.00,20480.90,47136.811,348133,23248.965
2022-07-15 03:00:00 AM,20480.90,20626.70,20438.50,20601.40,17188.016,157059,9392.254
2022-07-15 04:00:00 AM,20601.40,20693.60,20481.20,20535.90,21210.696,196907,10115.211
2022-07-15 05:00:00 AM,20536.00,20665.70,20510.00,20654.00,13619.139,142417,7216.958
2022-07-15 06:00:00 AM,20653.90,20684.40,20582.10,20591.90,14628.253,133160,6984.658
2022-07-15 07:00:00 AM,20591.90,20940.00,20552.40,20823.40,46187.216,335320,25648.816
2022-07-15 08:00:00 AM,20823.30,21054.00,20711.30,20856.30,39751.309,300486,21799.288
2022-07-15 09:00:00 AM,20856.50,21035.00,20833.70,20888.00,33045.177,270234,17020.151
2022-07-15 10:00:00 AM,20888.10,20909.90,20793.00,20859.10,17014.464,162591,8178.099
2022-07-15 11:00:00 AM,20859.10,20939.00,20751.20,20764.20,23586.721,198647,11701.782
2022-07-15 12:00:00 PM,20764.30,21030.00,20754.10,20975.70,39572.888,322121,21305.126
2022-07-15 01:00:00 PM,20975.60,21090.00,20781.40,20851.60,41276.153,332247,20892.420
2022-07-15 02:00:00 PM,20851.70,20991.90,20848.50,20880.10,29787.923,265019,14397.371
2022-07-15 03:00:00 PM,20880.10,20948.20,20770.00,20785.10,20548.278,192610,9719.210
2022-07-15 04:00:00 PM,20785.10,20811.00,20622.00,20745.10,36097.110,287342,17436.356
2022-07-15 05:00:00 PM,20745.20,20914.90,20731.00,20778.30,26435.790,222466,13310.235
2022-07-15 06:00:00 PM,20778.20,21045.00,20765.20,21027.40,23489.599,205568,13341.333
2022-07-15 07:00:00 PM,21027.30,21197.00,20932.00,21156.70,30417.598,256372,17230.813
2022-07-15 08:00:00 PM,21156.70,21200.00,20887.90,20923.20,30072.841,251091,14661.917
2022-07-15 09:00:00 PM,20923.30,21009.10,20812.40,20956.50,15281.640,141851,7781.879
2022-07-15 10:00:00 PM,20956.60,20980.00,20804.10,20879.50,11259.432,109683,5433.276
2022-07-15 11:00:00 PM,20879.50,20936.30,20755.00,20823.10,13758.179,146286,6938.786
2022-07-16 12:00:00 AM,20823.10,20854.20,20662.00,20678.70,18452.284,173897,9090.723
2022-07-16 01:00:00 AM,20678.70,20750.00,20630.00,20709.40,12792.976,126470,6148.985
2022-07-16 02:00:00 AM,20709.50,20738.70,20600.00,20695.80,12658.637,122616,6398.903
2022-07-16 03:00:00 AM,20695.90,20758.80,20678.70,20727.30,8337.954,89537,4591.887
2022-07-16 04:00:00 AM,20727.40,20750.80,20644.70,20736.40,10959.825,102282,5107.447
2022-07-16 05:00:00 AM,20736.50,20741.00,20540.00,20589.70,12358.693,112091,4958.531
2022-07-16 06:00:00 AM,20584.80,20614.00,20471.00,20541.30,24842.437,212726,11829.803
2022-07-16 07:00:00 AM,20541.40,20610.10,20499.30,20541.00,14046.671,130160,6659.753
2022-07-16 08:00:00 AM,20541.00,20650.00,20534.30,20600.00,13229.475,123893,6919.984
2022-07-16 09:00:00 AM,20600.00,20632.70,20568.50,20607.20,8870.022,84543,4753.969
2022-07-16 10:00:00 AM,20607.10,20680.00,20579.50,20622.50,11167.599,101610,5720.685
2022-07-16 11:00:00 AM,20622.40,20666.20,20603.80,20604.60,7174.314,79926,3556.301
2022-07-16 12:00:00 PM,20604.70,20738.40,20583.60,20686.10,16153.071,138298,8776.338
2022-07-16 01:00:00 PM,20686.10,20850.00,20672.00,20827.80,28860.105,235206,15083.873
2022-07-16 02:00:00 PM,20827.80,20869.00,20723.30,20805.70,19629.433,178676,9128.718
2022-07-16 03:00:00 PM,20805.70,20950.00,20803.50,20935.00,26186.651,216605,14273.967
2022-07-16 04:00:00 PM,20934.90,21487.80,20919.10,21454.30,101190.963,638693,55148.773
2022-07-16 05:00:00 PM,21454.30,21580.00,21217.40,21240.00,59724.458,392968,29316.938
2022-07-16 06:00:00 PM,21240.00,21350.00,21190.90,21285.50,25085.853,216121,12849.592
2022-07-16 07:00:00 PM,21285.50,21382.80,21150.80,21184.30,21106.947,176939,10490.614
2022-07-16 08:00:00 PM,21184.30,21214.90,20900.00,21201.20,39085.699,289655,19630.673
2022-07-16 09:00:00 PM,21201.10,21343.40,21078.00,21188.40,23067.583,187896,11368.570
2022-07-16 10:00:00 PM,21188.40,21310.10,21130.20,21284.60,12706.442,128903,6872.696
2022-07-16 11:00:00 PM,21284.60,21290.00,21148.70,21183.50,11490.734,116184,5624.031
2022-07-17 12:00:00 AM,21183.60,21339.50,21180.10,21285.00,17053.949,164892,8416.531
2022-07-17 01:00:00 AM,21285.00,21331.30,21071.70,21150.80,16652.895,160589,8373.675
2022-07-17 02:00:00 AM,21150.90,21229.20,21122.30,21154.20,8760.545,95885,4446.177
2022-07-17 03:00:00 AM,21154.20,21449.10,21152.80,21314.10,22277.312,192064,12225.027
2022-07-17 04:00:00 AM,21314.10,21464.20,21222.00,21252.80,17229.120,147546,8120.029
2022-07-17 05:00:00 AM,21252.70,21382.80,21245.90,21348.70,12671.427,122186,6720.861
2022-07-17 06:00:00 AM,21348.20,21600.00,21336.50,21566.30,24173.296,209426,13647.608
2022-07-17 07:00:00 AM,21566.40,21674.10,21460.00,21460.00,28582.173,229782,13854.415
2022-07-17 08:00:00 AM,21460.00,21512.00,21367.00,21448.10,22053.358,207433,11268.635
2022-07-17 09:00:00 AM,21448.10,21545.70,21265.20,21360.10,26111.202,213796,12647.046
2022-07-17 10:00:00 AM,21360.00,21397.60,21210.10,21377.80,24584.606,186086,12143.395
2022-07-17 11:00:00 AM,21377.70,21481.60,21278.80,21450.70,19649.379,175758,10529.813
2022-07-17 12:00:00 PM,21450.70,21495.00,21336.70,21375.40,16555.076,163829,7865.764
